Created,Point,Possession,Thrower,Receiver,Turnover?,Thrower error?,Receiver error?,Throw to endzone?,Assist?,Secondary assist?,Huck?,Swing?,Dump?,From sideline?,To sideline?,Distance (m),Forward distance (m),Left-to-right distance (m),Start X (0 -> 1 = left sideline -> right sideline),Start Y (0 -> 1 = back of opponent endzone -> back of own endzone),End X (0 -> 1 = left sideline -> right sideline),End Y (0 -> 1 = back of opponent endzone -> back of own endzone)
6/26/23 18:24,1,1,26 Cara Sieber,30 Josue Alorro,0,0,0,0,0,0,0,0,1,1,0,10.325345,-6.107956,-8.325,0.06538462,0.28764203,0.29038462,0.3487216
6/26/23 18:25,1,1,30 Josue Alorro,46 Ben Levy,0,0,0,0,0,0,0,1,0,0,0,12.376987,1.8465906,-12.238461,0.29038462,0.3487216,0.62115383,0.3302557
6/26/23 18:25,1,1,46 Ben Levy,26 Cara Sieber,0,0,0,0,0,0,0,0,0,0,0,10.238356,7.8125,-6.6173086,0.62115383,0.3302557,0.8,0.2521307
6/26/23 18:25,1,1,26 Cara Sieber,30 Josue Alorro,0,0,0,0,0,1,0,1,0,0,0,13.789979,-3.6221595,13.305769,0.8,0.2521307,0.44038463,0.28835228
6/26/23 18:25,1,1,30 Josue Alorro,56 Leila Denniston,0,0,0,1,1,0,0,0,0,0,0,15.285277,13.565342,7.0442314,0.44038463,0.28835228,0.25,0.15269886
6/26/23 18:27,3,1,12 Matt LeMar,08 Mike Drost,0,0,0,0,0,1,0,0,0,0,1,25.629038,20.667612,-15.155769,0.4846154,0.7265625,0.8942308,0.5198864
6/26/23 18:28,3,1,08 Mike Drost,56 Leila Denniston,0,0,0,1,1,0,1,0,0,1,0,38.52126,37.99716,6.332692,0.8942308,0.5198864,0.72307694,0.13991477
6/26/23 18:29,4,1,,46 Ben Levy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046153847,0.4609375,0.046153847,0.4609375
6/26/23 18:29,4,1,30 Josue Alorro,03 Abby Cheng,0,0,0,0,0,0,0,0,0,1,0,12.425213,10.085228,-7.2576923,0.046153847,0.49360797,0.2423077,0.3927557
6/26/23 18:30,4,1,03 Abby Cheng,46 Ben Levy,0,0,0,0,0,0,0,1,0,0,1,26.588049,4.1903405,-26.255768,0.2423077,0.3927557,0.9519231,0.35085228
6/26/23 18:30,4,1,46 Ben Levy,19 Eliot Bemis,0,0,0,0,0,0,0,0,1,1,0,9.70009,-1.3494313,9.605768,0.9519231,0.35085228,0.6923077,0.3643466
6/26/23 18:30,4,1,19 Eliot Bemis,26 Cara Sieber,0,0,0,0,0,0,0,0,0,0,0,11.394589,3.125,10.957693,0.6923077,0.3643466,0.39615384,0.3330966
6/26/23 18:30,4,1,26 Cara Sieber,10 Tricia Smit,1,0,1,1,0,0,0,0,0,0,0,19.224201,17.116478,8.751923,0.39615384,0.3330966,0.15961538,0.16193181
6/26/23 18:31,4,2,26 Cara Sieber,30 Josue Alorro,0,0,0,0,0,0,0,0,1,1,0,13.441228,-7.883519,-10.8865385,0.03269231,0.83096594,0.32692307,0.9098011
6/26/23 18:32,4,2,30 Josue Alorro,26 Cara Sieber,0,0,0,0,0,0,0,0,0,0,0,7.744106,5.326706,-5.6211543,0.32692307,0.9098011,0.47884616,0.85653406
6/26/23 18:32,4,2,26 Cara Sieber,46 Ben Levy,0,0,0,0,0,0,0,0,0,0,0,7.465043,4.829544,-5.6923084,0.47884616,0.85653406,0.63269234,0.8082386
6/26/23 18:32,4,2,46 Ben Levy,27 Griffin Kao,0,0,0,0,0,0,0,0,0,0,1,13.802779,8.664769,-10.74423,0.63269234,0.8082386,0.9230769,0.72159094
6/26/23 18:32,4,2,27 Griffin Kao,19 Eliot Bemis,0,0,0,0,0,0,0,0,0,1,1,13.796772,13.778412,-0.711539,0.9230769,0.72159094,0.9423077,0.5838068
6/26/23 18:32,4,2,19 Eliot Bemis,46 Ben Levy,0,0,0,0,0,0,0,0,1,1,0,9.922196,-2.4857938,9.60577,0.9423077,0.5838068,0.6826923,0.60866475
6/26/23 18:32,4,2,46 Ben Levy,26 Cara Sieber,0,0,0,0,0,0,0,0,0,0,0,15.702911,9.659088,12.380769,0.6826923,0.60866475,0.3480769,0.5120739
6/26/23 18:32,4,2,26 Cara Sieber,03 Abby Cheng,0,0,0,0,0,0,0,0,0,0,1,15.252139,12.286934,9.036537,0.3480769,0.5120739,0.103846155,0.38920453
6/26/23 18:33,4,2,03 Abby Cheng,19 Eliot Bemis,0,0,0,0,0,0,0,0,0,1,0,9.030701,5.46875,-7.186538,0.103846155,0.38920453,0.29807693,0.33451703
6/26/23 18:33,4,2,19 Eliot Bemis,26 Cara Sieber,0,0,0,0,0,0,0,0,1,0,0,11.162922,-2.1306844,-10.957692,0.29807693,0.33451703,0.5942308,0.35582387
6/26/23 18:33,4,2,26 Cara Sieber,46 Ben Levy,0,0,0,0,0,0,0,0,0,0,0,6.777472,2.414775,-6.332692,0.5942308,0.35582387,0.7653846,0.33167613
6/26/23 18:33,4,2,46 Ben Levy,19 Eliot Bemis,0,0,0,0,0,0,0,0,1,0,0,9.629634,-1.3494343,9.534615,0.7653846,0.33167613,0.50769234,0.34517047
6/26/23 18:33,4,2,19 Eliot Bemis,30 Josue Alorro,0,0,0,0,0,1,0,0,0,0,0,4.3068724,-0.5681813,-4.2692294,0.50769234,0.34517047,0.6230769,0.35085228
6/26/23 18:33,4,2,30 Josue Alorro,10 Tricia Smit,0,0,0,1,1,0,0,0,0,0,1,26.441593,18.536932,18.855768,0.6230769,0.35085228,0.11346154,0.16548295
