Created,Point,Possession,Thrower,Receiver,Turnover?,Thrower error?,Receiver error?,Throw to endzone?,Assist?,Secondary assist?,Huck?,Swing?,Dump?,From sideline?,To sideline?,Distance (m),Forward distance (m),Left-to-right distance (m),Start X (0 -> 1 = left sideline -> right sideline),Start Y (0 -> 1 = back of opponent endzone -> back of own endzone),End X (0 -> 1 = left sideline -> right sideline),End Y (0 -> 1 = back of opponent endzone -> back of own endzone)
8/10/23 17:17,1,1,11 Nina Finley,00 Genny De Jesus,0,0,0,0,0,0,0,0,0,0,0,7.073172,-0.6392062,7.04423,0.51346153,0.640625,0.32307693,0.64701706
8/10/23 17:17,1,1,00 Genny De Jesus,08 Mike Drost,0,0,0,0,0,0,0,0,0,0,1,10.623431,5.46875,9.107693,0.32307693,0.64701706,0.07692308,0.59232956
8/10/23 17:18,1,1,08 Mike Drost,11 Nina Finley,0,0,0,0,0,0,0,0,0,1,0,19.565908,18.536934,-6.261538,0.07692308,0.59232956,0.24615385,0.40696022
8/10/23 17:18,1,1,11 Nina Finley,24 Jolie Krebs,0,0,0,0,0,1,0,0,0,0,1,13.220085,11.931819,5.6923075,0.24615385,0.40696022,0.092307694,0.28764203
8/10/23 17:18,1,1,24 Jolie Krebs,36 Matt Wiener,0,0,0,1,1,0,0,0,0,1,1,18.766327,18.749998,-0.78269225,0.092307694,0.28764203,0.11346154,0.10014205
8/10/23 17:21,3,1,30 Josue Alorro,12 Matt LeMar,0,0,0,0,0,0,0,0,0,0,0,8.949993,8.948862,0.14230824,0.6057692,0.8245739,0.60192305,0.73508525
8/10/23 17:21,3,1,12 Matt LeMar,30 Josue Alorro,0,0,0,0,0,0,0,0,0,0,0,10.965682,5.539775,9.46346,0.60192305,0.73508525,0.34615386,0.6796875
8/10/23 17:21,3,1,30 Josue Alorro,00 Genny De Jesus,0,0,0,0,0,0,0,0,0,0,0,12.243591,10.014206,7.0442314,0.34615386,0.6796875,0.15576923,0.57954544
8/10/23 17:22,3,1,00 Genny De Jesus,30 Josue Alorro,0,0,0,0,0,0,0,0,1,0,0,10.021408,-4.3323874,-9.036539,0.15576923,0.57954544,0.4,0.6228693
8/10/23 17:22,3,1,30 Josue Alorro,29 Oscar Kohut,0,0,0,0,0,0,0,1,0,0,0,11.932198,3.3380687,-11.45577,0.4,0.6228693,0.7096154,0.5894886
8/10/23 17:22,3,1,29 Oscar Kohut,30 Josue Alorro,1,0,1,0,0,0,0,0,1,0,0,12.054202,-9.730112,7.115385,0.7096154,0.5894886,0.5173077,0.68678975
8/10/23 17:23,4,1,12 Matt LeMar,11 Nina Finley,0,0,0,0,0,0,0,0,0,0,0,8.938432,2.1306813,8.680769,0.5923077,0.796875,0.3576923,0.7755682
8/10/23 17:24,4,1,11 Nina Finley,08 Mike Drost,0,0,0,0,0,0,0,0,0,0,0,11.908719,11.860794,1.0673074,0.3576923,0.7755682,0.32884616,0.65696025
8/10/23 17:24,4,1,08 Mike Drost,00 Genny De Jesus,0,0,0,0,0,0,0,0,1,0,0,7.215868,-7.173294,-0.78269196,0.32884616,0.65696025,0.35,0.7286932
8/10/23 17:24,4,1,00 Genny De Jesus,36 Matt Wiener,0,0,0,0,0,0,0,0,0,0,1,12.112419,6.107956,10.459616,0.35,0.7286932,0.067307696,0.6676136
8/10/23 17:24,4,1,36 Matt Wiener,00 Genny De Jesus,0,0,0,0,0,0,0,0,0,1,1,7.1042156,6.960225,1.4230771,0.067307696,0.6676136,0.028846154,0.5980114
8/10/23 17:25,4,1,00 Genny De Jesus,56 Leila Denniston,0,0,0,0,0,1,1,0,0,1,0,41.362804,38.991478,-13.803847,0.028846154,0.5980114,0.4019231,0.2080966
8/10/23 17:25,4,1,56 Leila Denniston,36 Matt Wiener,0,0,0,1,1,0,0,0,0,0,0,10.196903,6.178978,8.111539,0.4019231,0.2080966,0.1826923,0.14630681
8/10/23 17:27,5,1,07 Luisa Neves,06 Ryan Drost,0,0,0,0,0,0,0,0,0,0,0,9.708997,9.303978,2.775,0.28076923,0.49360797,0.20576923,0.4005682
8/10/23 17:27,5,1,06 Ryan Drost,07 Luisa Neves,0,0,0,0,0,0,0,0,1,0,0,11.250335,-3.764203,-10.601924,0.20576923,0.4005682,0.4923077,0.43821022
8/10/23 17:27,5,1,07 Luisa Neves,74 Sam Harris,0,0,0,0,0,0,0,0,0,0,0,14.052084,9.303975,10.530769,0.4923077,0.43821022,0.20769231,0.34517047
