Created,Point,Player,In own endzone?,In opponent's endzone?,Stall out?,Callahan?,Location X (0 -> 1 = left sideline -> right sideline),Location Y (0 -> 1 = back of opponent endzone -> back of own endzone)
2023-10-03 15:57:56,4,36 Matt Wiener,0,0,0,0,0.8403846,0.43039772
2023-10-06 00:54:53,6,08 Mike Drost,0,1,0,1,0.52307695,0.08806818
2023-10-06 00:56:52,7,74 Sam Harris,0,0,0,0,0.4096154,0.6832386
2023-10-06 01:09:37,11,24 Jolie Krebs,0,0,0,0,0.07692308,0.26988637
2023-10-06 09:52:45,12,26 Cara Sieber,0,0,0,0,0.5673077,0.6207386
2023-10-06 10:16:09,22,08 Mike Drost,1,0,0,0,0.14615385,0.9119318
2023-10-06 10:18:26,22,21 Anne Worth,0,0,0,0,0.13461539,0.71875
2023-10-06 10:20:10,22,24 Jolie Krebs,0,0,0,0,0.9,0.3721591
