Created,Point,Player,In own endzone?,In opponent's endzone?,Stall out?,Callahan?,Location X (0 -> 1 = left sideline -> right sideline),Location Y (0 -> 1 = back of opponent endzone -> back of own endzone)
2023-10-06 10:44:03,8,27 Griffin Kao,0,0,0,0,0.70384616,0.328125
2023-10-06 10:49:37,10,21 Anne Worth,0,0,0,0,0.8076923,0.5042614
2023-10-06 10:52:44,10,08 Mike Drost,1,0,0,0,0.07115385,0.8380682
2023-10-06 11:03:12,14,27 Griffin Kao,1,0,0,0,0.4,0.87997156
2023-10-06 11:10:20,14,66 Janine Hlavaty,0,1,0,1,0.2673077,0.1640625
2023-10-06 12:05:30,15,56 Leila Denniston,0,0,0,0,0.44807693,0.3693182
2023-10-06 12:09:06,16,26 Cara Sieber,0,0,0,0,0.5846154,0.4765625
2023-10-06 12:25:25,21,08 Mike Drost,0,0,0,0,0.72307694,0.42897728
