Created,Point,Player,In own endzone?,In opponent's endzone?,Stall out?,Callahan?,Location X (0 -> 1 = left sideline -> right sideline),Location Y (0 -> 1 = back of opponent endzone -> back of own endzone)
1/21/24 12:49,6,16 Elias Levey-Swain,0,0,0,0,0.06346154,0.53125
1/21/24 12:54,7,24 Jolie Krebs,0,0,0,0,0.83076924,0.21732955
1/21/24 12:56,7,66 Janine Hlavaty,0,0,0,0,0.61923075,0.4424716
1/21/24 13:57,25,06 Ryan Drost,1,0,0,0,0.3923077,0.98366475
1/21/24 13:59,25,30 Josue Alorro,1,0,0,0,0.47115386,0.91335225
1/21/24 14:08,28,80 Hannah Garfield,0,0,0,0,0.046153847,0.48295453
1/21/24 14:23,28,45 Colton Doering,1,0,0,0,0.47692308,0.82315344
1/21/24 14:25,28,08 Mike Drost,1,0,0,0,0.16153847,0.8259943
