Created,Point,Possession,Started point on offense?,Scored?,Start X (0 -> 1 = left sideline -> right sideline),Start Y (0 -> 1 = back of opponent endzone -> back of own endzone),Initiator,Passes,Secondary assist,Assist,Goal,Thrower error,Receiver error,Stalled out
2024-01-21 12:36:52,1,1,0,1,0.9576923,0.5838068,30 Josue Alorro,1,,30 Josue Alorro,06 Ryan Drost,,,
2024-01-21 12:40:16,3,1,1,1,0.88846153,0.7088068,17 Oliver Chartock,10,12 Matt LeMar,17 Oliver Chartock,00 Genny De Jesus,,,
2024-01-21 12:45:31,5,1,1,1,0.5,0.42116478,11 Nina Finley,13,08 Mike Drost,24 Jolie Krebs,36 Matt Wiener,,,
2024-01-21 12:49:59,6,1,0,0,0.0,0.57954544,07 Luisa Neves,3,,,,16 Elias Levey-Swain,,
2024-01-21 12:52:00,7,1,1,0,0.9634615,0.6796875,24 Jolie Krebs,10,,,,66 Janine Hlavaty,,
2024-01-21 12:54:52,7,2,1,0,0.83076924,0.21732955,24 Jolie Krebs,5,,,,00 Genny De Jesus,,
2024-01-21 12:56:51,7,3,1,1,0.61923075,0.4424716,66 Janine Hlavaty,5,12 Matt LeMar,08 Mike Drost,24 Jolie Krebs,,,
2024-01-21 13:00:01,9,1,1,0,0.50384617,0.6448864,12 Matt LeMar,5,,,,29 Oscar Kohut,,
2024-01-21 13:02:48,10,1,1,0,0.49615383,0.7613636,17 Oliver Chartock,6,,,,24 Jolie Krebs,,
2024-01-21 13:05:38,11,1,1,1,0.48653847,0.58309656,30 Josue Alorro,6,07 Luisa Neves,30 Josue Alorro,42 Daniel Thornton,,,
2024-01-21 13:10:13,13,1,1,1,0.9461538,0.72727275,17 Oliver Chartock,7,11 Nina Finley,66 Janine Hlavaty,12 Matt LeMar,,,
2024-01-21 13:15:31,15,1,1,0,0.49423078,0.50852275,12 Matt LeMar,2,,,,11 Nina Finley,,
2024-01-21 13:16:20,15,2,1,0,0.6980769,0.609375,12 Matt LeMar,5,,,,,11 Nina Finley,
2024-01-21 13:18:27,16,1,1,1,1.0,0.7599432,17 Oliver Chartock,16,12 Matt LeMar,00 Genny De Jesus,08 Mike Drost,,,
2024-01-21 13:24:11,17,1,0,1,0.22884615,0.8181818,30 Josue Alorro,6,46 Ben Levy,30 Josue Alorro,03 Abby Cheng,,,
2024-01-21 13:30:28,19,1,1,0,0.5019231,0.58451706,24 Jolie Krebs,14,,,,12 Matt LeMar,,
2024-01-21 13:34:16,20,1,1,1,0.8326923,0.7769886,17 Oliver Chartock,32,66 Janine Hlavaty,36 Matt Wiener,00 Genny De Jesus,,,
2024-01-21 13:41:33,21,1,0,1,0.8038462,0.4978693,30 Josue Alorro,5,26 Cara Sieber,06 Ryan Drost,74 Sam Harris,,,
2024-01-21 13:47:28,23,1,1,0,0.06153846,0.6910511,17 Oliver Chartock,6,,,,,17 Oliver Chartock,
2024-01-21 13:50:17,24,1,1,1,0.5153846,0.64701706,11 Nina Finley,18,30 Josue Alorro,29 Oscar Kohut,08 Mike Drost,,,
2024-01-21 13:57:25,25,1,0,0,0.31346154,0.8203125,30 Josue Alorro,5,,,,74 Sam Harris,,
2024-01-21 14:00:02,25,2,0,0,0.44038463,0.82315344,30 Josue Alorro,3,,,,30 Josue Alorro,,
2024-01-21 14:02:05,26,1,1,1,0.053846154,0.60866475,12 Matt LeMar,4,17 Oliver Chartock,12 Matt LeMar,08 Mike Drost,,,
2024-01-21 14:04:18,27,1,0,0,0.0,0.47017047,07 Luisa Neves,1,,,,07 Luisa Neves,,
2024-01-21 14:05:35,27,2,0,1,0.9442308,0.5703125,30 Josue Alorro,4,06 Ryan Drost,30 Josue Alorro,07 Luisa Neves,,,
2024-01-21 14:08:47,28,1,0,0,0.005769231,0.52272725,26 Cara Sieber,3,,,,06 Ryan Drost,,
2024-01-21 14:13:10,28,2,0,0,0.5826923,0.82315344,30 Josue Alorro,4,,,,26 Cara Sieber,,
2024-01-21 14:23:49,28,3,0,0,0.47692308,0.82315344,45 Colton Doering,4,,,,30 Josue Alorro,,
2024-01-21 14:25:47,28,4,0,0,0.16153847,0.8259943,46 Ben Levy,7,,,,80 Hannah Garfield,,
