Created,Point,Player,In own endzone?,In opponent's endzone?,Stall out?,Callahan?,Location X (0 -> 1 = left sideline -> right sideline),Location Y (0 -> 1 = back of opponent endzone -> back of own endzone)
2023-10-06 15:41:02,4,17 Oliver Chartock,0,0,0,0,0.5346154,0.5859375
2023-10-06 15:46:43,5,42 Daniel Thornton,0,0,0,0,0.092307694,0.40980113
2023-10-06 15:50:54,6,16 Elias Levey-Swain,0,0,0,0,0.20192307,0.78764206
2023-10-06 16:04:53,9,03 Abby Cheng,0,0,0,0,0.08076923,0.2677557
2023-10-06 16:15:19,13,10 Tricia Smit,1,0,0,0,0.67115384,0.85298294
2023-10-06 16:18:33,13,06 Ryan Drost,0,0,0,0,0.005769231,0.45170453
2023-10-06 16:31:36,17,16 Elias Levey-Swain,0,0,0,0,0.09615385,0.55184656
2023-10-06 16:43:28,19,03 Abby Cheng,0,0,0,0,0.18653846,0.33948863
2023-10-06 16:45:43,19,16 Elias Levey-Swain,0,0,0,0,0.30384615,0.58309656
