Created,Point,Player,In own endzone?,In opponent's endzone?,Stall out?,Callahan?,Location X (0 -> 1 = left sideline -> right sideline),Location Y (0 -> 1 = back of opponent endzone -> back of own endzone)
2023-08-09 15:06:14,3,30 Josue Alorro,0,0,0,0,0.51153845,0.8146307
2023-08-09 15:08:14,3,06 Ryan Drost,0,0,0,0,0.77692306,0.71590906
2023-08-09 15:34:54,10,27 Griffin Kao,0,0,0,0,0.775,0.39772728
2023-08-09 15:36:07,10,74 Sam Harris,0,0,0,0,0.8769231,0.4275568
2023-08-09 15:40:04,10,10 Tricia Smit,0,0,0,0,0.31538463,0.8103693
2023-08-09 15:41:52,10,27 Griffin Kao,0,0,0,0,0.8423077,0.5213068
2023-08-09 16:21:51,24,30 Josue Alorro,1,0,0,0,0.4730769,0.93039775
2023-08-09 16:24:47,25,74 Sam Harris,0,0,0,0,0.6769231,0.69602275
