Created,Point,Player,In own endzone?,In opponent's endzone?,Stall out?,Callahan?,Location X (0 -> 1 = left sideline -> right sideline),Location Y (0 -> 1 = back of opponent endzone -> back of own endzone)
2023-09-27 00:11:01,8,46 Ben Levy,0,0,0,0,0.97115386,0.7365057
2023-09-27 00:24:04,10,16 Elias Levey-Swain,0,0,0,0,0.75,0.7301136
2023-09-27 00:28:59,10,46 Ben Levy,0,0,0,0,0.4653846,0.80610794
2023-09-27 00:55:19,13,12 Matt LeMar,0,0,0,0,0.9519231,0.46732953
2023-09-27 00:58:04,14,45 Colton Doering,0,0,0,0,0.8269231,0.4396307
2023-09-27 01:08:24,14,07 Luisa Neves,1,0,0,0,0.21730769,0.86647725
2023-09-27 01:13:28,15,42 Daniel Thornton,0,0,0,0,0.65,0.6853693
2023-09-27 01:24:12,17,16 Elias Levey-Swain,0,0,0,0,0.7096154,0.46875
2023-09-27 01:35:07,18,52 Connor Russell,1,0,0,0,0.74615383,0.88210225
